step,ux,uy
29689,-0.0043655,-0.0103597
29690,-0.00436796,-0.0103832
29691,-0.00437041,-0.0104068
29692,-0.00437286,-0.0104303
29693,-0.00437531,-0.0104538
29694,-0.00437775,-0.0104772
29695,-0.0043802,-0.0105006
29696,-0.00438264,-0.010524
29697,-0.00438508,-0.0105473
29698,-0.00438751,-0.0105706
29699,-0.00438995,-0.0105939
29700,-0.00439238,-0.0106171
29701,-0.00439481,-0.0106403
29702,-0.00439724,-0.0106635
29703,-0.00439966,-0.0106866
29704,-0.00440208,-0.0107097
29705,-0.0044045,-0.0107328
29706,-0.00440692,-0.0107558
29707,-0.00440933,-0.0107788
29708,-0.00441174,-0.0108018
29709,-0.00441414,-0.0108247
29710,-0.00441654,-0.0108476
29711,-0.00441894,-0.0108705
29712,-0.00442133,-0.0108933
29713,-0.00442372,-0.0109161
29714,-0.00442611,-0.0109388
29715,-0.00442849,-0.0109616
29716,-0.00443087,-0.0109842
29717,-0.00443325,-0.0110069
29718,-0.00443561,-0.0110295
29719,-0.00443798,-0.0110521
29720,-0.00444034,-0.0110746
29721,-0.0044427,-0.0110971
29722,-0.00444505,-0.0111195
29723,-0.0044474,-0.011142
29724,-0.00444974,-0.0111643
29725,-0.00445207,-0.0111867
29726,-0.00445441,-0.011209
29727,-0.00445673,-0.0112313
29728,-0.00445905,-0.0112535
29729,-0.00446137,-0.0112757
29730,-0.00446368,-0.0112979
29731,-0.00446598,-0.01132
29732,-0.00446828,-0.0113421
29733,-0.00447057,-0.0113641
29734,-0.00447286,-0.0113861
29735,-0.00447514,-0.0114081
29736,-0.00447741,-0.01143
29737,-0.00447968,-0.0114519
29738,-0.00448194,-0.0114737
29739,-0.0044842,-0.0114955
29740,-0.00448645,-0.0115173
29741,-0.00448869,-0.011539
29742,-0.00449092,-0.0115607
29743,-0.00449315,-0.0115823
29744,-0.00449537,-0.0116039
29745,-0.00449758,-0.0116255
29746,-0.00449979,-0.011647
29747,-0.00450199,-0.0116685
29748,-0.00450418,-0.0116899
29749,-0.00450636,-0.0117113
29750,-0.00450854,-0.0117327
29751,-0.00451071,-0.011754
29752,-0.00451287,-0.0117753
29753,-0.00451502,-0.0117965
29754,-0.00451716,-0.0118177
29755,-0.00451929,-0.0118389
29756,-0.00452142,-0.01186
29757,-0.00452354,-0.011881
29758,-0.00452565,-0.0119021
29759,-0.00452775,-0.011923
29760,-0.00452984,-0.011944
29761,-0.00453192,-0.0119649
29762,-0.004534,-0.0119857
29763,-0.00453606,-0.0120065
29764,-0.00453812,-0.0120273
29765,-0.00454016,-0.012048
29766,-0.0045422,-0.0120687
29767,-0.00454422,-0.0120893
29768,-0.00454624,-0.0121099
29769,-0.00454825,-0.0121305
29770,-0.00455024,-0.012151
29771,-0.00455223,-0.0121714
29772,-0.00455421,-0.0121918
29773,-0.00455617,-0.0122122
29774,-0.00455813,-0.0122325
29775,-0.00456007,-0.0122528
29776,-0.00456201,-0.012273
29777,-0.00456393,-0.0122932
29778,-0.00456585,-0.0123134
29779,-0.00456775,-0.0123335
29780,-0.00456964,-0.0123535
29781,-0.00457152,-0.0123735
29782,-0.00457339,-0.0123935
29783,-0.00457525,-0.0124134
29784,-0.00457709,-0.0124333
29785,-0.00457893,-0.0124531
29786,-0.00458075,-0.0124729
29787,-0.00458256,-0.0124926
29788,-0.00458436,-0.0125123
29789,-0.00458615,-0.0125319
29790,-0.00458792,-0.0125515
29791,-0.00458969,-0.012571
29792,-0.00459144,-0.0125905
29793,-0.00459318,-0.01261
29794,-0.00459491,-0.0126294
29795,-0.00459662,-0.0126487
29796,-0.00459832,-0.012668
29797,-0.00460001,-0.0126873
29798,-0.00460169,-0.0127065
29799,-0.00460335,-0.0127256
29800,-0.00460501,-0.0127448
29801,-0.00460664,-0.0127638
29802,-0.00460827,-0.0127828
29803,-0.00460988,-0.0128018
29804,-0.00461148,-0.0128207
29805,-0.00461307,-0.0128396
29806,-0.00461464,-0.0128584
29807,-0.0046162,-0.0128771
29808,-0.00461774,-0.0128959
29809,-0.00461928,-0.0129145
29810,-0.0046208,-0.0129331
29811,-0.0046223,-0.0129517
29812,-0.00462379,-0.0129702
29813,-0.00462527,-0.0129887
29814,-0.00462673,-0.0130071
29815,-0.00462818,-0.0130255
29816,-0.00462962,-0.0130438
29817,-0.00463104,-0.013062
29818,-0.00463244,-0.0130802
29819,-0.00463383,-0.0130984
29820,-0.00463521,-0.0131165
29821,-0.00463658,-0.0131346
29822,-0.00463792,-0.0131526
29823,-0.00463926,-0.0131705
29824,-0.00464058,-0.0131884
29825,-0.00464188,-0.0132063
29826,-0.00464317,-0.0132241
29827,-0.00464444,-0.0132418
29828,-0.0046457,-0.0132595
29829,-0.00464695,-0.0132771
29830,-0.00464818,-0.0132947
29831,-0.00464939,-0.0133122
29832,-0.00465059,-0.0133297
29833,-0.00465177,-0.0133471
29834,-0.00465293,-0.0133645
29835,-0.00465409,-0.0133818
29836,-0.00465522,-0.0133991
29837,-0.00465634,-0.0134163
29838,-0.00465744,-0.0134334
29839,-0.00465853,-0.0134505
29840,-0.0046596,-0.0134676
29841,-0.00466065,-0.0134846
29842,-0.00466169,-0.0135015
29843,-0.00466271,-0.0135184
29844,-0.00466372,-0.0135352
29845,-0.0046647,-0.0135519
29846,-0.00466568,-0.0135687
29847,-0.00466663,-0.0135853
29848,-0.00466757,-0.0136019
29849,-0.00466849,-0.0136185
29850,-0.00466939,-0.0136349
29851,-0.00467027,-0.0136514
29852,-0.00467114,-0.0136677
29853,-0.00467199,-0.0136841
29854,-0.00467282,-0.0137003
29855,-0.00467364,-0.0137165
29856,-0.00467443,-0.0137327
29857,-0.00467521,-0.0137488
29858,-0.00467597,-0.0137648
29859,-0.00467671,-0.0137808
29860,-0.00467744,-0.0137967
29861,-0.00467814,-0.0138126
29862,-0.00467883,-0.0138284
29863,-0.00467949,-0.0138441
29864,-0.00468014,-0.0138598
29865,-0.00468077,-0.0138754
29866,-0.00468138,-0.013891
29867,-0.00468197,-0.0139065
29868,-0.00468254,-0.0139219
29869,-0.00468309,-0.0139373
29870,-0.00468362,-0.0139527
29871,-0.00468413,-0.013968
29872,-0.00468462,-0.0139832
29873,-0.00468509,-0.0139983
29874,-0.00468554,-0.0140134
29875,-0.00468597,-0.0140285
29876,-0.00468638,-0.0140435
29877,-0.00468677,-0.0140584
29878,-0.00468714,-0.0140732
29879,-0.00468749,-0.014088
29880,-0.00468781,-0.0141028
29881,-0.00468811,-0.0141175
29882,-0.0046884,-0.0141321
29883,-0.00468866,-0.0141466
29884,-0.0046889,-0.0141611
29885,-0.00468911,-0.0141756
29886,-0.00468931,-0.01419
29887,-0.00468948,-0.0142043
29888,-0.00468963,-0.0142185
29889,-0.00468976,-0.0142327
29890,-0.00468986,-0.0142469
29891,-0.00468995,-0.014261
29892,-0.00469,-0.014275
29893,-0.00469004,-0.0142889
29894,-0.00469005,-0.0143028
29895,-0.00469004,-0.0143166
29896,-0.00469001,-0.0143304
29897,-0.00468995,-0.0143441
29898,-0.00468987,-0.0143578
29899,-0.00468977,-0.0143713
29900,-0.00468964,-0.0143849
29901,-0.00468948,-0.0143983
29902,-0.0046893,-0.0144117
29903,-0.0046891,-0.014425
29904,-0.00468888,-0.0144383
29905,-0.00468862,-0.0144515
29906,-0.00468835,-0.0144647
29907,-0.00468805,-0.0144778
29908,-0.00468772,-0.0144908
29909,-0.00468737,-0.0145037
29910,-0.00468699,-0.0145166
29911,-0.00468659,-0.0145295
29912,-0.00468616,-0.0145422
29913,-0.00468571,-0.0145549
29914,-0.00468523,-0.0145676
29915,-0.00468472,-0.0145802
29916,-0.00468419,-0.0145927
29917,-0.00468363,-0.0146051
29918,-0.00468305,-0.0146175
29919,-0.00468244,-0.0146298
29920,-0.0046818,-0.0146421
29921,-0.00468114,-0.0146543
29922,-0.00468045,-0.0146664
29923,-0.00467973,-0.0146785
29924,-0.00467899,-0.0146905
29925,-0.00467821,-0.0147024
29926,-0.00467742,-0.0147143
29927,-0.00467659,-0.0147261
29928,-0.00467574,-0.0147378
29929,-0.00467486,-0.0147495
29930,-0.00467395,-0.0147611
29931,-0.00467301,-0.0147727
29932,-0.00467205,-0.0147841
29933,-0.00467106,-0.0147955
29934,-0.00467004,-0.0148069
29935,-0.00466899,-0.0148182
29936,-0.00466791,-0.0148294
29937,-0.00466681,-0.0148405
29938,-0.00466568,-0.0148516
29939,-0.00466452,-0.0148626
29940,-0.00466333,-0.0148736
29941,-0.00466211,-0.0148845
29942,-0.00466086,-0.0148953
29943,-0.00465959,-0.014906
29944,-0.00465828,-0.0149167
29945,-0.00465695,-0.0149273
29946,-0.00465559,-0.0149379
29947,-0.0046542,-0.0149484
29948,-0.00465278,-0.0149588
29949,-0.00465133,-0.0149691
29950,-0.00464985,-0.0149794
29951,-0.00464834,-0.0149896
29952,-0.0046468,-0.0149998
29953,-0.00464523,-0.0150099
29954,-0.00464363,-0.0150199
29955,-0.004642,-0.0150298
29956,-0.00464035,-0.0150397
29957,-0.00463866,-0.0150495
29958,-0.00463694,-0.0150592
29959,-0.00463519,-0.0150689
29960,-0.00463342,-0.0150785
29961,-0.00463161,-0.015088
29962,-0.00462977,-0.0150975
29963,-0.0046279,-0.0151069
29964,-0.004626,-0.0151162
29965,-0.00462407,-0.0151254
29966,-0.00462211,-0.0151346
29967,-0.00462012,-0.0151437
29968,-0.0046181,-0.0151528
29969,-0.00461605,-0.0151617
29970,-0.00461396,-0.0151706
29971,-0.00461185,-0.0151795
29972,-0.0046097,-0.0151882
29973,-0.00460753,-0.0151969
29974,-0.00460532,-0.0152056
29975,-0.00460308,-0.0152141
29976,-0.00460081,-0.0152226
29977,-0.00459851,-0.015231
29978,-0.00459618,-0.0152394
29979,-0.00459381,-0.0152476
29980,-0.00459141,-0.0152558
29981,-0.00458899,-0.015264
29982,-0.00458653,-0.015272
29983,-0.00458404,-0.01528
29984,-0.00458151,-0.0152879
29985,-0.00457896,-0.0152958
29986,-0.00457637,-0.0153035
29987,-0.00457375,-0.0153112
29988,-0.0045711,-0.0153189
29989,-0.00456841,-0.0153264
29990,-0.0045657,-0.0153339
29991,-0.00456295,-0.0153414
29992,-0.00456017,-0.0153487
29993,-0.00455736,-0.015356
29994,-0.00455451,-0.0153632
29995,-0.00455163,-0.0153703
29996,-0.00454872,-0.0153774
29997,-0.00454578,-0.0153844
29998,-0.0045428,-0.0153913
29999,-0.00453979,-0.0153981
30000,-0.00453675,-0.0154049
30001,-0.00453367,-0.0154116
30002,-0.00453056,-0.0154182
30003,-0.00452742,-0.0154248
30004,-0.00452425,-0.0154313
30005,-0.00452104,-0.0154377
30006,-0.0045178,-0.015444
30007,-0.00451452,-0.0154503
30008,-0.00451121,-0.0154565
30009,-0.00450787,-0.0154626
30010,-0.0045045,-0.0154686
30011,-0.00450109,-0.0154746
30012,-0.00449764,-0.0154805
30013,-0.00449417,-0.0154864
30014,-0.00449066,-0.0154921
30015,-0.00448711,-0.0154978
30016,-0.00448353,-0.0155034
30017,-0.00447992,-0.015509
30018,-0.00447627,-0.0155144
30019,-0.00447259,-0.0155198
30020,-0.00446888,-0.0155252
30021,-0.00446513,-0.0155304
30022,-0.00446134,-0.0155356
30023,-0.00445752,-0.0155407
30024,-0.00445367,-0.0155457
30025,-0.00444978,-0.0155507
30026,-0.00444586,-0.0155556
30027,-0.0044419,-0.0155604
30028,-0.00443791,-0.0155651
30029,-0.00443388,-0.0155698
30030,-0.00442982,-0.0155744
30031,-0.00442572,-0.0155789
30032,-0.00442159,-0.0155833
30033,-0.00441742,-0.0155877
30034,-0.00441322,-0.015592
30035,-0.00440898,-0.0155962
30036,-0.0044047,-0.0156004
30037,-0.00440039,-0.0156045
30038,-0.00439605,-0.0156085
30039,-0.00439167,-0.0156124
30040,-0.00438725,-0.0156163
30041,-0.0043828,-0.0156201
30042,-0.00437832,-0.0156238
30043,-0.00437379,-0.0156274
30044,-0.00436923,-0.015631
30045,-0.00436464,-0.0156345
30046,-0.00436001,-0.0156379
30047,-0.00435534,-0.0156412
30048,-0.00435064,-0.0156445
30049,-0.0043459,-0.0156477
30050,-0.00434113,-0.0156508
30051,-0.00433632,-0.0156539
30052,-0.00433147,-0.0156569
30053,-0.00432659,-0.0156598
30054,-0.00432167,-0.0156626
30055,-0.00431671,-0.0156654
30056,-0.00431172,-0.0156681
30057,-0.00430669,-0.0156707
30058,-0.00430163,-0.0156732
30059,-0.00429653,-0.0156757
30060,-0.00429139,-0.0156781
30061,-0.00428622,-0.0156804
30062,-0.00428101,-0.0156826
30063,-0.00427576,-0.0156848
30064,-0.00427048,-0.0156869
30065,-0.00426516,-0.0156889
30066,-0.0042598,-0.0156908
30067,-0.00425441,-0.0156927
30068,-0.00424898,-0.0156945
30069,-0.00424351,-0.0156962
30070,-0.00423801,-0.0156979
30071,-0.00423247,-0.0156995
30072,-0.00422689,-0.015701
30073,-0.00422128,-0.0157024
30074,-0.00421563,-0.0157038
30075,-0.00420994,-0.015705
30076,-0.00420422,-0.0157063
30077,-0.00419846,-0.0157074
30078,-0.00419266,-0.0157084
30079,-0.00418683,-0.0157094
30080,-0.00418096,-0.0157103
30081,-0.00417505,-0.0157112
30082,-0.00416911,-0.015712
30083,-0.00416313,-0.0157126
30084,-0.00415712,-0.0157133
30085,-0.00415106,-0.0157138
30086,-0.00414497,-0.0157143
30087,-0.00413885,-0.0157147
30088,-0.00413268,-0.015715
30089,-0.00412648,-0.0157152
30090,-0.00412025,-0.0157154
30091,-0.00411397,-0.0157155
30092,-0.00410767,-0.0157155
30093,-0.00410132,-0.0157155
30094,-0.00409494,-0.0157154
30095,-0.00408852,-0.0157152
30096,-0.00408206,-0.0157149
30097,-0.00407557,-0.0157146
30098,-0.00406904,-0.0157142
30099,-0.00406248,-0.0157137
30100,-0.00405588,-0.0157131
30101,-0.00404924,-0.0157125
30102,-0.00404257,-0.0157118
30103,-0.00403586,-0.015711
30104,-0.00402911,-0.0157101
30105,-0.00402233,-0.0157092
30106,-0.00401551,-0.0157082
30107,-0.00400866,-0.0157071
30108,-0.00400177,-0.0157059
30109,-0.00399484,-0.0157047
30110,-0.00398788,-0.0157034
30111,-0.00398088,-0.015702
30112,-0.00397385,-0.0157006
30113,-0.00396678,-0.0156991
30114,-0.00395967,-0.0156975
30115,-0.00395253,-0.0156958
30116,-0.00394535,-0.0156941
30117,-0.00393814,-0.0156923
30118,-0.00393089,-0.0156904
30119,-0.00392361,-0.0156884
30120,-0.00391629,-0.0156864
30121,-0.00390893,-0.0156843
30122,-0.00390154,-0.0156821
30123,-0.00389411,-0.0156798
30124,-0.00388665,-0.0156775
30125,-0.00387915,-0.0156751
30126,-0.00387162,-0.0156726
30127,-0.00386405,-0.0156701
30128,-0.00385645,-0.0156675
30129,-0.00384881,-0.0156648
30130,-0.00384113,-0.015662
30131,-0.00383342,-0.0156592
30132,-0.00382568,-0.0156563
30133,-0.0038179,-0.0156533
30134,-0.00381008,-0.0156502
30135,-0.00380223,-0.0156471
30136,-0.00379435,-0.0156439
30137,-0.00378643,-0.0156406
30138,-0.00377848,-0.0156373
30139,-0.00377049,-0.0156339
30140,-0.00376246,-0.0156304
30141,-0.00375441,-0.0156268
30142,-0.00374631,-0.0156232
30143,-0.00373819,-0.0156195
30144,-0.00373003,-0.0156157
30145,-0.00372183,-0.0156118
30146,-0.0037136,-0.0156079
30147,-0.00370534,-0.0156039
30148,-0.00369704,-0.0155998
30149,-0.0036887,-0.0155957
30150,-0.00368034,-0.0155915
30151,-0.00367194,-0.0155872
30152,-0.0036635,-0.0155828
30153,-0.00365504,-0.0155784
30154,-0.00364653,-0.0155739
30155,-0.003638,-0.0155693
30156,-0.00362943,-0.0155647
30157,-0.00362083,-0.01556
30158,-0.00361219,-0.0155552
30159,-0.00360352,-0.0155503
30160,-0.00359482,-0.0155454
30161,-0.00358609,-0.0155404
30162,-0.00357732,-0.0155353
30163,-0.00356852,-0.0155301
30164,-0.00355968,-0.0155249
30165,-0.00355082,-0.0155196
30166,-0.00354192,-0.0155143
30167,-0.00353299,-0.0155089
30168,-0.00352402,-0.0155033
30169,-0.00351502,-0.0154978
30170,-0.003506,-0.0154921
30171,-0.00349693,-0.0154864
30172,-0.00348784,-0.0154806
30173,-0.00347872,-0.0154748
30174,-0.00346956,-0.0154688
30175,-0.00346037,-0.0154629
30176,-0.00345115,-0.0154568
30177,-0.0034419,-0.0154506
30178,-0.00343262,-0.0154444
30179,-0.0034233,-0.0154382
30180,-0.00341396,-0.0154318
30181,-0.00340458,-0.0154254
30182,-0.00339517,-0.0154189
30183,-0.00338574,-0.0154123
30184,-0.00337627,-0.0154057
30185,-0.00336677,-0.015399
30186,-0.00335724,-0.0153922
30187,-0.00334768,-0.0153854
30188,-0.00333809,-0.0153785
30189,-0.00332847,-0.0153715
30190,-0.00331882,-0.0153645
30191,-0.00330914,-0.0153574
30192,-0.00329943,-0.0153502
30193,-0.00328969,-0.0153429
30194,-0.00327993,-0.0153356
30195,-0.00327013,-0.0153282
30196,-0.0032603,-0.0153207
30197,-0.00325045,-0.0153132
30198,-0.00324057,-0.0153056
30199,-0.00323065,-0.015298
30200,-0.00322071,-0.0152902
30201,-0.00321074,-0.0152824
30202,-0.00320075,-0.0152745
30203,-0.00319072,-0.0152666
30204,-0.00318067,-0.0152586
30205,-0.00317059,-0.0152505
30206,-0.00316048,-0.0152424
30207,-0.00315034,-0.0152342
30208,-0.00314018,-0.0152259
30209,-0.00312999,-0.0152175
30210,-0.00311977,-0.0152091
30211,-0.00310953,-0.0152006
30212,-0.00309926,-0.0151921
30213,-0.00308896,-0.0151835
30214,-0.00307864,-0.0151748
30215,-0.00306829,-0.015166
30216,-0.00305791,-0.0151572
30217,-0.00304751,-0.0151483
30218,-0.00303709,-0.0151394
30219,-0.00302663,-0.0151303
30220,-0.00301615,-0.0151212
30221,-0.00300565,-0.0151121
30222,-0.00299512,-0.0151029
30223,-0.00298457,-0.0150936
30224,-0.00297399,-0.0150842
30225,-0.00296339,-0.0150748
30226,-0.00295276,-0.0150653
30227,-0.00294211,-0.0150558
30228,-0.00293144,-0.0150462
30229,-0.00292074,-0.0150365
30230,-0.00291001,-0.0150267
30231,-0.00289927,-0.0150169
30232,-0.0028885,-0.015007
30233,-0.0028777,-0.0149971
30234,-0.00286689,-0.0149871
30235,-0.00285605,-0.014977
30236,-0.00284519,-0.0149669
30237,-0.0028343,-0.0149567
30238,-0.0028234,-0.0149464
30239,-0.00281247,-0.0149361
30240,-0.00280152,-0.0149257
30241,-0.00279055,-0.0149152
30242,-0.00277955,-0.0149047
30243,-0.00276854,-0.0148941
30244,-0.0027575,-0.0148834
30245,-0.00274644,-0.0148727
30246,-0.00273536,-0.0148619
30247,-0.00272426,-0.0148511
30248,-0.00271314,-0.0148401
30249,-0.002702,-0.0148292
30250,-0.00269084,-0.0148181
30251,-0.00267966,-0.014807
30252,-0.00266846,-0.0147958
30253,-0.00265724,-0.0147846
30254,-0.002646,-0.0147733
30255,-0.00263474,-0.014762
30256,-0.00262346,-0.0147505
30257,-0.00261217,-0.0147391
30258,-0.00260085,-0.0147275
30259,-0.00258952,-0.0147159
30260,-0.00257816,-0.0147042
30261,-0.00256679,-0.0146925
30262,-0.00255541,-0.0146807
30263,-0.002544,-0.0146688
30264,-0.00253258,-0.0146569
30265,-0.00252113,-0.0146449
30266,-0.00250968,-0.0146329
30267,-0.0024982,-0.0146208
30268,-0.00248671,-0.0146086
30269,-0.0024752,-0.0145964
30270,-0.00246367,-0.0145841
30271,-0.00245213,-0.0145717
30272,-0.00244058,-0.0145593
30273,-0.002429,-0.0145468
30274,-0.00241741,-0.0145343
30275,-0.00240581,-0.0145217
30276,-0.00239419,-0.014509
30277,-0.00238256,-0.0144963
30278,-0.00237091,-0.0144835
30279,-0.00235924,-0.0144706
30280,-0.00234756,-0.0144577
30281,-0.00233587,-0.0144448
30282,-0.00232417,-0.0144317
30283,-0.00231245,-0.0144186
30284,-0.00230071,-0.0144055
30285,-0.00228896,-0.0143923
30286,-0.0022772,-0.014379
30287,-0.00226543,-0.0143657
30288,-0.00225365,-0.0143523
30289,-0.00224185,-0.0143388
30290,-0.00223004,-0.0143253
30291,-0.00221821,-0.0143118
30292,-0.00220638,-0.0142981
30293,-0.00219453,-0.0142844
30294,-0.00218267,-0.0142707
30295,-0.0021708,-0.0142569
30296,-0.00215892,-0.014243
30297,-0.00214703,-0.0142291
30298,-0.00213513,-0.0142151
30299,-0.00212322,-0.014201
30300,-0.0021113,-0.0141869
30301,-0.00209936,-0.0141728
30302,-0.00208742,-0.0141586
30303,-0.00207547,-0.0141443
30304,-0.00206351,-0.0141299
30305,-0.00205154,-0.0141155
30306,-0.00203956,-0.0141011
30307,-0.00202757,-0.0140866
30308,-0.00201558,-0.014072
30309,-0.00200357,-0.0140574
30310,-0.00199156,-0.0140427
30311,-0.00197954,-0.0140279
30312,-0.00196751,-0.0140131
30313,-0.00195547,-0.0139983
30314,-0.00194343,-0.0139833
30315,-0.00193138,-0.0139684
30316,-0.00191933,-0.0139533
30317,-0.00190726,-0.0139382
30318,-0.00189519,-0.0139231
30319,-0.00188312,-0.0139079
30320,-0.00187104,-0.0138926
30321,-0.00185895,-0.0138773
30322,-0.00184686,-0.0138619
30323,-0.00183476,-0.0138465
30324,-0.00182266,-0.013831
30325,-0.00181055,-0.0138154
30326,-0.00179844,-0.0137998
30327,-0.00178632,-0.0137842
30328,-0.0017742,-0.0137685
30329,-0.00176208,-0.0137527
30330,-0.00174995,-0.0137369
30331,-0.00173782,-0.013721
30332,-0.00172569,-0.013705
30333,-0.00171355,-0.013689
30334,-0.00170141,-0.013673
30335,-0.00168927,-0.0136569
30336,-0.00167712,-0.0136407
30337,-0.00166498,-0.0136245
30338,-0.00165283,-0.0136082
30339,-0.00164068,-0.0135919
30340,-0.00162852,-0.0135755
30341,-0.00161637,-0.0135591
30342,-0.00160422,-0.0135426
30343,-0.00159206,-0.013526
30344,-0.00157991,-0.0135094
30345,-0.00156775,-0.0134927
30346,-0.0015556,-0.013476
30347,-0.00154344,-0.0134592
30348,-0.00153128,-0.0134424
30349,-0.00151913,-0.0134255
30350,-0.00150697,-0.0134086
30351,-0.00149482,-0.0133916
30352,-0.00148267,-0.0133746
30353,-0.00147052,-0.0133575
30354,-0.00145837,-0.0133403
30355,-0.00144622,-0.0133231
30356,-0.00143408,-0.0133059
30357,-0.00142193,-0.0132885
30358,-0.00140979,-0.0132712
30359,-0.00139766,-0.0132538
30360,-0.00138552,-0.0132363
30361,-0.00137339,-0.0132188
30362,-0.00136126,-0.0132012
30363,-0.00134914,-0.0131835
30364,-0.00133702,-0.0131658
30365,-0.0013249,-0.0131481
30366,-0.00131279,-0.0131303
30367,-0.00130068,-0.0131125
30368,-0.00128857,-0.0130946
30369,-0.00127648,-0.0130766
30370,-0.00126438,-0.0130586
30371,-0.00125229,-0.0130405
30372,-0.00124021,-0.0130224
30373,-0.00122813,-0.0130042
30374,-0.00121606,-0.012986
30375,-0.001204,-0.0129677
30376,-0.00119194,-0.0129494
30377,-0.00117989,-0.012931
30378,-0.00116784,-0.0129126
30379,-0.0011558,-0.0128941
30380,-0.00114377,-0.0128756
30381,-0.00113175,-0.012857
30382,-0.00111973,-0.0128384
30383,-0.00110772,-0.0128197
30384,-0.00109572,-0.0128009
30385,-0.00108373,-0.0127821
30386,-0.00107175,-0.0127633
30387,-0.00105977,-0.0127444
